Moriwaki26b	chapters/connections/concordance.tex:1403;chapters/connections/concordance.tex:1522;chapters/connections/concordance.tex:1537;chapters/connections/concordance.tex:1545;chapters/connections/concordance.tex:1688;chapters/connections/concordance.tex:5265;chapters/connections/concordance.tex:5326;chapters/connections/frontier_modular_holography_platonic.tex:3710;chapters/connections/frontier_modular_holography_platonic.tex:3844;chapters/connections/genus_complete.tex:1294;chapters/connections/editorial_constitution.tex:2267;chapters/examples/heisenberg_eisenstein.tex:178;chapters/examples/heisenberg_eisenstein.tex:193;chapters/examples/heisenberg_eisenstein.tex:210;chapters/examples/heisenberg_eisenstein.tex:229	none
Muk81	chapters/theory/fourier_seed.tex:772	none
Mum70	chapters/theory/fourier_seed.tex:561	none
Mum71	chapters/examples/free_fields.tex:3953	none
Nakajima04	chapters/connections/concordance.tex:1921;chapters/examples/yangians_computations.tex:4118;chapters/examples/yangians_computations.tex:4198;chapters/examples/yangians_computations.tex:4213;chapters/examples/yangians_computations.tex:4315;chapters/examples/yangians_computations.tex:4358	none
NakanishiTsuchiya	chapters/theory/chiral_modules.tex:616;chapters/examples/kac_moody.tex:2650	none
NekrasovShatashvili09	chapters/examples/yangians_drinfeld_kohno.tex:7388	none
NewtonThorne2021	chapters/connections/arithmetic_shadows.tex:6485	none
Nish26	chapters/theory/higher_genus_modular_koszul.tex:28433;chapters/theory/higher_genus_modular_koszul.tex:28461;chapters/theory/higher_genus_modular_koszul.tex:28503;chapters/theory/higher_genus_modular_koszul.tex:28681;chapters/theory/higher_genus_modular_koszul.tex:29202;chapters/theory/higher_genus_modular_koszul.tex:29217;chapters/theory/higher_genus_modular_koszul.tex:29243;chapters/theory/higher_genus_modular_koszul.tex:29272;chapters/theory/higher_genus_modular_koszul.tex:29372;chapters/connections/concordance.tex:750;chapters/connections/concordance.tex:793;chapters/connections/concordance.tex:1035;chapters/connections/concordance.tex:1065;chapters/connections/concordance.tex:1609;chapters/connections/concordance.tex:1624;chapters/connections/concordance.tex:1693;chapters/connections/concordance.tex:7599;chapters/connections/concordance.tex:10680;chapters/examples/free_fields.tex:2010;chapters/examples/w_algebras_deep.tex:2588	none
Nishinaka25	chapters/theory/chiral_hochschild_koszul.tex:5803;chapters/theory/chiral_hochschild_koszul.tex:5803;chapters/theory/chiral_hochschild_koszul.tex:5914;chapters/frame/guide_to_main_results.tex:337;chapters/connections/frontier_modular_holography_platonic.tex:3345	none
OS80	chapters/theory/configuration_spaces.tex:3133;chapters/theory/configuration_spaces.tex:3151;chapters/theory/configuration_spaces.tex:3171;chapters/theory/configuration_spaces.tex:3183	none
OSTY14	chapters/connections/frontier_modular_holography_platonic.tex:5111;chapters/connections/frontier_modular_holography_platonic.tex:5134	none
Olsson16	chapters/theory/higher_genus_complementarity.tex:922	none
PP05	chapters/theory/chiral_koszul_pairs.tex:4451;chapters/examples/yangians_foundations.tex:552;chapters/examples/yangians_foundations.tex:666	none
PPZ19	chapters/theory/higher_genus_modular_koszul.tex:25820;chapters/theory/higher_genus_modular_koszul.tex:25836;chapters/theory/higher_genus_modular_koszul.tex:25840;chapters/theory/higher_genus_modular_koszul.tex:26185;chapters/theory/higher_genus_modular_koszul.tex:26323;chapters/theory/higher_genus_modular_koszul.tex:26484;chapters/connections/concordance.tex:4134;chapters/connections/concordance.tex:4178;chapters/connections/concordance.tex:4197;chapters/connections/concordance.tex:4239;chapters/examples/w_algebras_deep.tex:5437	none
PR19	chapters/theory/ordered_associative_chiral_kd.tex:8529;chapters/theory/ordered_associative_chiral_kd.tex:9275;chapters/theory/ordered_associative_chiral_kd.tex:9428;chapters/theory/ordered_associative_chiral_kd.tex:9620;chapters/theory/ordered_associative_chiral_kd.tex:9757;chapters/theory/ordered_associative_chiral_kd.tex:9807;chapters/theory/ordered_associative_chiral_kd.tex:9969	none
Pastawski-Yoshida-Harlow-Preskill15	chapters/connections/thqg_entanglement_programme.tex:587	none
Patterson-Perry01	chapters/connections/entanglement_modular_koszul.tex:831	none
Penington19	chapters/connections/entanglement_modular_koszul.tex:1080	none
Penner88	chapters/theory/higher_genus_foundations.tex:7231	none
Pol03	chapters/theory/fourier_seed.tex:461;chapters/theory/fourier_seed.tex:479;chapters/theory/fourier_seed.tex:618	none
Pol98	chapters/examples/deformation_quantization_examples.tex:212;chapters/examples/free_fields.tex:4402;chapters/examples/free_fields.tex:4709;chapters/examples/free_fields.tex:4855;chapters/examples/free_fields.tex:4950;chapters/examples/free_fields.tex:5121;chapters/examples/free_fields.tex:5156;chapters/examples/free_fields.tex:5191	Pol87
Polchinski1998	chapters/connections/bv_brst.tex:848	none
Polyakov1981	chapters/theory/higher_genus_complementarity.tex:6248;chapters/theory/higher_genus_modular_koszul.tex:29748;chapters/theory/higher_genus_modular_koszul.tex:29754;chapters/connections/arithmetic_shadows.tex:10142	Polyakov90
Pont66	chapters/theory/fourier_seed.tex:607	none
Pridham17	chapters/theory/higher_genus_complementarity.tex:2126;chapters/theory/higher_genus_complementarity.tex:2188;chapters/theory/higher_genus_complementarity.tex:5012;chapters/theory/higher_genus_complementarity.tex:5021;chapters/theory/bar_cobar_adjunction_inversion.tex:3327;chapters/theory/bar_cobar_adjunction_inversion.tex:3333;chapters/theory/higher_genus_modular_koszul.tex:8901	none
Quillen85	chapters/theory/higher_genus_foundations.tex:4865;chapters/connections/bv_brst.tex:1481;chapters/connections/bv_brst.tex:1741;chapters/examples/genus_expansions.tex:207	none
RN18	chapters/theory/algebraic_foundations.tex:940	none
RSYZ20	chapters/theory/ordered_associative_chiral_kd.tex:9060	none
RSZ01	chapters/connections/frontier_modular_holography_platonic.tex:4317	none
RT91	chapters/theory/koszul_pair_structure.tex:1590;chapters/examples/minimal_model_fusion.tex:782	none
Raskin24	chapters/examples/kac_moody.tex:4389	none
Ravenel86	chapters/theory/en_koszul_duality.tex:6896;chapters/connections/frontier_modular_holography_platonic.tex:5283	none
Re03	chapters/examples/landscape_census.tex:378	none
Reutenauer93	chapters/theory/bar_construction.tex:1987	none
Rudin62	chapters/theory/fourier_seed.tex:624	none
Ryu-Takayanagi06	chapters/connections/thqg_entanglement_programme.tex:301;chapters/connections/entanglement_modular_koszul.tex:539	none
SGA4	chapters/theory/higher_genus_complementarity.tex:4393;chapters/theory/poincare_duality.tex:304	none
SMMV23	chapters/theory/ordered_associative_chiral_kd.tex:8491;chapters/theory/ordered_associative_chiral_kd.tex:8507;chapters/theory/ordered_associative_chiral_kd.tex:9106	none
SS03	chapters/theory/hochschild_cohomology.tex:973;chapters/examples/lattice_foundations.tex:4212	none
SSS19	chapters/connections/entanglement_modular_koszul.tex:1225;chapters/connections/entanglement_modular_koszul.tex:1290	none
SV13	chapters/theory/ordered_associative_chiral_kd.tex:8490;chapters/theory/ordered_associative_chiral_kd.tex:8504;chapters/theory/ordered_associative_chiral_kd.tex:8853;chapters/theory/ordered_associative_chiral_kd.tex:9956;chapters/theory/ordered_associative_chiral_kd.tex:9961;chapters/examples/yangians_computations.tex:90;chapters/examples/yangians_computations.tex:195	none
Sabbah2014	chapters/theory/chiral_koszul_pairs.tex:3128	none
SalvatoreLongoni05	chapters/theory/en_koszul_duality.tex:321	none
Schlotterer12	chapters/theory/higher_genus_foundations.tex:7315	none
Se81	chapters/examples/level1_bridge.tex:101;chapters/examples/lattice_foundations.tex:607;chapters/examples/lattice_foundations.tex:623	none
Seg04	chapters/examples/free_fields.tex:4981	none
SeidelBook	chapters/theory/chiral_koszul_pairs.tex:5687	none
Selberg1956	chapters/connections/arithmetic_shadows.tex:9820	none
Sen99	chapters/connections/frontier_modular_holography_platonic.tex:4360	none
SiLi12	chapters/connections/editorial_constitution.tex:2075	none
SiLi16	chapters/connections/editorial_constitution.tex:2075	none
Slodowy80	chapters/examples/w_algebras.tex:684	none
Soergel97	chapters/theory/chiral_modules.tex:1645;chapters/theory/chiral_modules.tex:4254;chapters/theory/chiral_modules.tex:4259	none
Sta97	chapters/theory/configuration_spaces.tex:3628;chapters/theory/algebraic_foundations.tex:1738;chapters/theory/higher_genus_foundations.tex:1402;chapters/theory/poincare_duality_quantum.tex:1181	none
Stieberger14	chapters/theory/higher_genus_foundations.tex:7315	none
Strominger-Vafa96	chapters/connections/entanglement_modular_koszul.tex:899	none
Strominger01	chapters/connections/entanglement_modular_koszul.tex:1196	none
TUY89	chapters/theory/chiral_modules.tex:1077;chapters/theory/higher_genus_modular_koszul.tex:32740;chapters/theory/higher_genus_modular_koszul.tex:32862;chapters/connections/thqg_introduction_supplement_body.tex:463;chapters/connections/genus_complete.tex:415	none
Tamarkin00	chapters/theory/chiral_hochschild_koszul.tex:2868;chapters/theory/chiral_modules.tex:2690;chapters/theory/chiral_modules.tex:2707;chapters/theory/koszul_pair_structure.tex:382;chapters/theory/koszul_pair_structure.tex:397;chapters/theory/en_koszul_duality.tex:959;chapters/theory/en_koszul_duality.tex:6357;chapters/connections/editorial_constitution.tex:1735;chapters/examples/deformation_quantization.tex:575;chapters/examples/deformation_quantization.tex:585	none
Tamarkin03	chapters/theory/en_koszul_duality.tex:3115;chapters/theory/en_koszul_duality.tex:4360;chapters/theory/en_koszul_duality.tex:6378	none
Teleman12	chapters/theory/higher_genus_modular_koszul.tex:25816;chapters/theory/higher_genus_modular_koszul.tex:25838;chapters/theory/higher_genus_modular_koszul.tex:25964;chapters/theory/higher_genus_modular_koszul.tex:26165;chapters/connections/concordance.tex:4237	none
Terras1973	chapters/theory/higher_genus_modular_koszul.tex:18160	none
Titchmarsh-zeta	chapters/connections/arithmetic_shadows.tex:6582	none
Toen07	chapters/theory/hochschild_cohomology.tex:929;chapters/theory/hochschild_cohomology.tex:974;chapters/theory/hochschild_cohomology.tex:1003;chapters/theory/hochschild_cohomology.tex:1029;chapters/theory/hochschild_cohomology.tex:1124	none
Tohoku	chapters/theory/higher_genus_complementarity.tex:952	none
Totaro96	chapters/theory/en_koszul_duality.tex:211;chapters/theory/en_koszul_duality.tex:240;chapters/connections/editorial_constitution.tex:1650;chapters/connections/editorial_constitution.tex:1704;chapters/connections/editorial_constitution.tex:1751	none
Verlinde	chapters/theory/chiral_modules.tex:867;chapters/examples/minimal_model_examples.tex:373;chapters/examples/genus_expansions.tex:1936;chapters/examples/yangians_drinfeld_kohno.tex:7599;chapters/examples/yangians_drinfeld_kohno.tex:7648;chapters/examples/minimal_model_fusion.tex:26;chapters/examples/minimal_model_fusion.tex:291;chapters/examples/minimal_model_fusion.tex:323;chapters/examples/kac_moody.tex:2678;chapters/examples/kac_moody.tex:2682	none
Verlinde88	chapters/theory/higher_genus_modular_koszul.tex:32857	none
Vic25	chapters/theory/higher_genus_modular_koszul.tex:29217;chapters/connections/concordance.tex:758;chapters/connections/concordance.tex:1065;chapters/connections/concordance.tex:1609;chapters/connections/concordance.tex:1625;chapters/connections/concordance.tex:1693;chapters/examples/free_fields.tex:2010	none
Vicedo25	chapters/frame/guide_to_main_results.tex:338;chapters/connections/frontier_modular_holography_platonic.tex:3346	none
Voronov99	chapters/theory/chiral_center_theorem.tex:1359;chapters/theory/configuration_spaces.tex:2267;chapters/theory/chiral_modules.tex:38;chapters/theory/chiral_modules.tex:70;chapters/theory/en_koszul_duality.tex:1530;chapters/theory/en_koszul_duality.tex:2085;chapters/theory/en_koszul_duality.tex:2442;chapters/examples/yangians_foundations.tex:990	none
WW27	chapters/theory/fourier_seed.tex:538	none
Wakimoto86	chapters/examples/kac_moody.tex:1828	none
Waldspurger81	chapters/connections/arithmetic_shadows.tex:12430	none
Wei99	chapters/theory/algebraic_foundations.tex:1845	none
Weibel94	chapters/theory/chiral_hochschild_koszul.tex:1562;chapters/theory/chiral_hochschild_koszul.tex:3785;chapters/theory/spectral_sequences.tex:123;chapters/theory/spectral_sequences.tex:243;chapters/theory/spectral_sequences.tex:436;chapters/theory/spectral_sequences.tex:561;chapters/theory/hochschild_cohomology.tex:404;chapters/theory/cobar_construction.tex:2727;chapters/theory/chiral_koszul_pairs.tex:3661;chapters/theory/chiral_koszul_pairs.tex:4803;chapters/theory/bar_cobar_adjunction_inversion.tex:2267;chapters/theory/bar_cobar_adjunction_inversion.tex:2299;chapters/theory/bar_cobar_adjunction_inversion.tex:2859;chapters/theory/higher_genus_modular_koszul.tex:1175;chapters/theory/higher_genus_modular_koszul.tex:9304;chapters/theory/higher_genus_modular_koszul.tex:13131;chapters/connections/bv_brst.tex:592;chapters/connections/bv_brst.tex:984;chapters/examples/kac_moody.tex:961	none
Wie19	chapters/theory/algebraic_foundations.tex:941	none
Willwacher15	chapters/theory/chiral_hochschild_koszul.tex:6027;chapters/theory/chiral_hochschild_koszul.tex:6076;chapters/theory/chiral_hochschild_koszul.tex:6197;chapters/theory/higher_genus_foundations.tex:7246;chapters/theory/en_koszul_duality.tex:1035;chapters/theory/en_koszul_duality.tex:1040;chapters/theory/en_koszul_duality.tex:6384	none
Wit89	chapters/theory/koszul_pair_structure.tex:1419;chapters/theory/koszul_pair_structure.tex:1590;chapters/theory/koszul_pair_structure.tex:1644;chapters/connections/genus_complete.tex:703	none
Witten86SFT	chapters/connections/frontier_modular_holography_platonic.tex:4268	none
Witten91	chapters/examples/genus_expansions.tex:1983;chapters/examples/genus_expansions.tex:1999;chapters/examples/genus_expansions.tex:2003	none
Witten93	chapters/theory/higher_genus_modular_koszul.tex:25833	none
Wolpert1985	chapters/connections/arithmetic_shadows.tex:10034	none
YZ18a	chapters/theory/ordered_associative_chiral_kd.tex:8514;chapters/theory/ordered_associative_chiral_kd.tex:8854;chapters/theory/ordered_associative_chiral_kd.tex:8896;chapters/theory/ordered_associative_chiral_kd.tex:9110	none
Yang67	chapters/examples/yangians_foundations.tex:300	none
Zamolodchikov	chapters/examples/w_algebras.tex:1788;chapters/examples/w_algebras.tex:2195;chapters/examples/w3_composite_fields.tex:290;chapters/examples/w3_composite_fields.tex:297;chapters/examples/w3_composite_fields.tex:305;chapters/examples/w3_composite_fields.tex:312;chapters/examples/w3_composite_fields.tex:333	none
Zeng23	chapters/connections/semistrict_modular_higher_spin_w3.tex:66;chapters/connections/semistrict_modular_higher_spin_w3.tex:720;chapters/connections/semistrict_modular_higher_spin_w3.tex:753	none
Zhang24	chapters/examples/yangians_computations.tex:2841;chapters/examples/yangians_computations.tex:2893;chapters/examples/yangians_computations.tex:3337;chapters/examples/yangians_computations.tex:3906	none
ZhangTheta24	chapters/examples/yangians_computations.tex:5074	none
Zhu96	chapters/theory/chiral_modules.tex:1859;chapters/theory/chiral_modules.tex:1862;chapters/theory/chiral_modules.tex:1880;chapters/theory/chiral_modules.tex:2079;chapters/theory/chiral_modules.tex:2094;chapters/theory/chiral_modules.tex:2104;chapters/theory/higher_genus_foundations.tex:868;chapters/theory/higher_genus_foundations.tex:935;chapters/theory/higher_genus_modular_koszul.tex:33013;chapters/theory/higher_genus_modular_koszul.tex:33040;chapters/connections/concordance.tex:9145;chapters/examples/kac_moody.tex:2675;chapters/examples/free_fields.tex:4901;chapters/examples/free_fields.tex:4979;chapters/examples/free_fields.tex:5226;chapters/examples/free_fields.tex:5226;chapters/examples/free_fields.tex:5321;chapters/examples/logarithmic_w_algebras.tex:268	Zhu
Zwi93	chapters/theory/chiral_hochschild_koszul.tex:4720;chapters/theory/chiral_koszul_pairs.tex:6268	none
Zwiebach93	chapters/connections/frontier_modular_holography_platonic.tex:4277	none
brown-mzv	chapters/theory/ordered_associative_chiral_kd.tex:763	none
costello-renormalization	chapters/theory/chiral_hochschild_koszul.tex:2591;chapters/theory/chiral_hochschild_koszul.tex:2805;chapters/theory/higher_genus_modular_koszul.tex:32579;chapters/frame/heisenberg_frame.tex:3709;chapters/connections/feynman_diagrams.tex:610;chapters/connections/bv_brst.tex:859;chapters/connections/genus_complete.tex:159;chapters/connections/genus_complete.tex:1513;chapters/connections/feynman_connection.tex:108;chapters/connections/editorial_constitution.tex:1987	none
costello-yamazaki	chapters/examples/yangians_drinfeld_kohno.tex:2246	none
dH89	chapters/theory/higher_genus_foundations.tex:3135	none
gaiotto-rapchak	chapters/examples/y_algebras.tex:8;chapters/examples/y_algebras.tex:103;chapters/examples/y_algebras.tex:130;chapters/examples/y_algebras.tex:155;chapters/examples/y_algebras.tex:292;chapters/examples/y_algebras.tex:665;chapters/examples/y_algebras.tex:847;chapters/examples/w_algebras_deep.tex:4977;chapters/examples/w_algebras_deep.tex:5031;chapters/examples/w_algebras_deep.tex:5044;chapters/examples/w_algebras_deep.tex:5049;chapters/examples/w_algebras_deep.tex:5057	none
keller-icm	chapters/theory/chiral_center_theorem.tex:2172	none
molev-yangians	chapters/theory/chiral_koszul_pairs.tex:4455;chapters/connections/concordance.tex:4816;chapters/connections/editorial_constitution.tex:2595;chapters/examples/yangians_computations.tex:2044;chapters/examples/yangians_drinfeld_kohno.tex:873;chapters/examples/yangians_foundations.tex:64;chapters/examples/yangians_foundations.tex:236;chapters/examples/yangians_foundations.tex:310;chapters/examples/yangians_foundations.tex:328;chapters/examples/yangians_foundations.tex:344;chapters/examples/yangians_foundations.tex:628;chapters/examples/yangians_foundations.tex:639	none
vdL03	chapters/theory/algebraic_foundations.tex:871;chapters/theory/higher_genus_modular_koszul.tex:10518;chapters/theory/higher_genus_modular_koszul.tex:10928	none
